surfline_spot_id,name,timestamp,avg_height,swell1_height,swell1_period,swell1_direction,swell1_is_favorable_direction,swell2_height,swell2_period,swell2_direction,swell2_is_favorable_direction,swell3_height,swell3_period,swell3_direction,swell3_is_favorable_direction,swell4_height,swell4_period,swell4_direction,swell4_is_favorable_direction,swell5_height,swell5_period,swell5_direction,swell5_is_favorable_direction,swell6_height,swell6_period,swell6_direction,swell6_is_favorable_direction
584204214e65fad6a7709b9f,Malibu First Point,2020-06-02 16:00:22.846116,3.5,2.4,5,258.75,N,2.53,12,196.88,N,1.74,16,210.94,N,0.26,8,279.84,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-06-02 16:00:22.846116,3.5,3.41,6,278.44,N,2.59,12,199.69,Y,1.84,16,213.75,Y,0.62,9,289.69,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-06-02 16:00:22.846116,3.75,4.69,9,307.97,Y,0,0,0,N,2.49,12,195.47,N,2,16,212.34,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-06-02 16:00:22.846116,3.5,3.51,6,279.84,Y,2.69,12,199.69,N,1.9,16,215.16,N,0.69,9,292.5,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-06-02 16:00:22.846116,2.5,2,5,272.81,Y,0.69,12,199.69,N,0.39,8,275.63,Y,0.69,16,206.72,N,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-06-02 16:00:22.846116,3.5,2,12,192.66,N,1.12,16,192.66,N,1.8,5,272.81,Y,0.3,8,164.53,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-06-03 00:01:19.450935,3.5,1.97,5,281.25,N,1.38,16,222.19,Y,1.71,5,248.91,Y,2.2,12,195.47,N,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-06-03 00:01:19.450935,3.5,2.4,5,258.75,N,1.74,16,210.94,N,2.53,12,196.88,N,0.26,8,279.84,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-06-03 00:01:19.450935,3.5,3.41,6,278.44,N,2.59,12,199.69,Y,1.84,16,213.75,Y,0.62,9,289.69,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-06-03 00:01:19.450935,3.75,4.69,9,307.97,Y,0,0,0,N,2.49,12,195.47,N,2,16,212.34,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-06-03 00:01:19.450935,3.5,3.51,6,279.84,Y,1.9,16,215.16,N,2.69,12,199.69,N,0.69,9,292.5,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-06-03 00:01:19.450935,2.5,2,5,272.81,Y,0.69,12,199.69,N,0.39,8,275.63,Y,0.69,16,206.72,N,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-06-03 00:01:19.450935,3.5,2,12,192.66,N,1.8,5,272.81,Y,1.12,16,192.66,N,0.3,8,164.53,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-06-03 16:00:51.290925,2.5,0.79,8,284.06,N,0,0,0,N,1.21,15,191.25,N,1.8,11,192.66,N,1.38,15,222.19,Y,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-06-03 16:00:51.290925,2.5,0.89,4,254.53,Y,1.84,15,208.13,N,2.1,11,194.06,N,0.33,8,285.47,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-06-03 16:00:51.290925,3.5,0,0,0,N,1.97,6,279.84,N,1.97,15,209.53,Y,2.1,11,196.88,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-06-03 16:00:51.290925,3.5,4.89,8,310.78,Y,0,0,0,N,2,11,192.66,N,2.2,15,208.13,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-06-03 16:00:51.290925,3.5,2.07,6,279.84,Y,2.03,15,210.94,N,2.17,11,196.88,N,0,0,0,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-06-03 16:00:51.290925,2.5,0.79,5,275.63,Y,0.59,11,198.28,N,0.39,8,282.66,N,0.69,15,205.31,N,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-06-03 16:00:51.290925,3.5,0.79,5,272.81,Y,1.31,15,191.25,N,1.8,11,188.44,Y,0,0,0,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-06-04 00:01:29.420775,2.5,1.38,15,222.19,Y,0.79,8,284.06,N,1.21,15,191.25,N,1.8,11,192.66,N,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-06-04 00:01:29.420775,2.5,0.89,4,254.53,Y,1.84,15,208.13,N,2.1,11,194.06,N,0.33,8,285.47,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-06-04 00:01:29.420775,3.5,1.97,6,279.84,N,1.97,15,209.53,Y,2.1,11,196.88,Y,0,0,0,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-06-04 00:01:29.420775,3.5,4.89,8,310.78,Y,0,0,0,N,2,11,192.66,N,0,0,0,N,2.2,15,208.13,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-06-04 00:01:29.420775,3.5,2.07,6,279.84,Y,2.03,15,210.94,N,2.17,11,196.88,N,0,0,0,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-06-04 00:01:29.420775,2.5,0.79,5,275.63,Y,0.59,11,198.28,N,0.69,15,205.31,N,0.39,8,282.66,N,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-06-04 00:01:29.420775,3.5,1.8,11,188.44,Y,1.31,15,191.25,N,0.79,5,272.81,Y,0,0,0,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-06-04 16:00:26.051936,3.5,1.31,14,220.78,Y,1.21,15,194.06,N,1.67,10,185.63,Y,0.89,4,240.47,Y,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-06-04 16:00:26.051936,3.5,0,0,0,N,1.94,15,205.31,N,1.74,11,189.84,Y,0.98,4,248.91,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-06-04 16:00:26.051936,3.5,0.82,5,278.44,N,2.13,15,206.72,Y,1.64,11,192.66,Y,0.49,8,291.09,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-06-04 16:00:26.051936,3.5,0.3,16,302.34,N,5.61,8,309.38,Y,1.61,11,185.63,Y,2.1,14,208.13,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-06-04 16:00:26.051936,3.5,1.71,11,192.66,N,2.23,15,206.72,N,0.82,5,278.44,Y,0.59,8,293.91,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-06-04 16:00:26.051936,2.5,0.98,4,274.22,Y,0.69,14,205.31,N,0.2,8,278.44,Y,0.49,10,185.63,Y,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-06-04 16:00:26.051936,3.5,0.49,4,272.81,Y,1.31,15,192.66,N,1.71,10,184.22,Y,0,0,0,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-06-05 00:00:17.528152,3.5,1.31,14,220.78,Y,1.21,15,194.06,N,0.89,4,240.47,Y,1.67,10,185.63,Y,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-06-05 00:00:17.528152,3.5,0,0,0,N,1.94,15,205.31,N,1.74,11,189.84,Y,0.98,4,248.91,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-06-05 00:00:17.528152,3.5,1.64,11,192.66,Y,2.13,15,206.72,Y,0.82,5,278.44,N,0.49,8,291.09,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-06-05 00:00:17.528152,3.5,5.61,8,309.38,Y,0.3,16,302.34,N,1.61,11,185.63,Y,2.1,14,208.13,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-06-05 00:00:17.528152,3.5,1.71,11,192.66,N,2.23,15,206.72,N,0.82,5,278.44,Y,0.59,8,293.91,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-06-05 00:00:17.528152,2.5,0.98,4,274.22,Y,0.69,14,205.31,N,0.2,8,278.44,Y,0.49,10,185.63,Y,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-06-05 00:00:17.528152,3.5,0.49,4,272.81,Y,1.31,15,192.66,N,1.71,10,184.22,Y,0,0,0,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-06-05 16:00:20.018087,3.5,0.46,7,286.88,N,2.59,16,202.5,N,0.49,9,284.06,N,1.44,10,182.81,Y,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-06-05 16:00:20.018087,3.5,1.51,10,187.03,Y,2.69,16,201.09,N,0.39,9,284.06,N,0.2,6,285.47,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-06-05 16:00:20.018087,3.75,0.69,10,289.69,Y,2.92,15,205.31,Y,1.38,10,187.03,N,0.56,4,281.25,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-06-05 16:00:20.018087,4.75,6.59,8,307.97,Y,2.79,12,302.34,N,2.69,16,202.5,N,1.31,10,184.22,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-06-05 16:00:20.018087,3.75,1.48,11,187.03,N,3.05,16,206.72,N,0.52,10,288.28,N,0.69,5,281.25,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-06-05 16:00:20.018087,3.5,0.49,9,281.25,N,0.39,7,285.47,N,1.12,16,202.5,N,0,0,0,N,0.39,10,172.97,Y,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-06-05 16:00:20.018087,4.25,0.3,4,271.41,Y,2,16,192.66,N,1.61,11,181.41,Y,0.2,10,277.03,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-06-06 00:00:30.452062,3.5,1.44,10,182.81,Y,2.59,16,202.5,N,0.46,7,286.88,N,0.49,9,284.06,N,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-06-06 00:00:30.452062,3.5,0.2,6,285.47,N,2.69,16,201.09,N,1.51,10,187.03,Y,0,0,0,N,0.39,9,284.06,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-06-06 00:00:30.452062,3.75,0.69,10,289.69,Y,2.92,15,205.31,Y,1.38,10,187.03,N,0.56,4,281.25,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-06-06 00:00:30.452062,4.75,2.79,12,302.34,N,6.59,8,307.97,Y,2.69,16,202.5,N,1.31,10,184.22,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-06-06 00:00:30.452062,3.75,0.52,10,288.28,N,3.05,16,206.72,N,1.48,11,187.03,N,0.69,5,281.25,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-06-06 00:00:30.452062,3.5,0.49,9,281.25,N,0,0,0,N,0.39,10,172.97,Y,1.12,16,202.5,N,0.39,7,285.47,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-06-06 00:00:30.452062,4.25,0.3,4,271.41,Y,1.61,11,181.41,Y,2,16,192.66,N,0.2,10,277.03,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-06-06 16:00:15.60088,3.5,0.43,10,286.88,N,3.02,15,199.69,N,0.36,5,285.47,N,1.21,10,178.59,Y,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-06-06 16:00:15.60088,3.5,1.12,10,182.81,Y,0.26,10,284.06,N,3.31,15,199.69,N,0.23,6,285.47,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-06-06 16:00:15.60088,3.75,0.49,5,282.66,Y,3.44,15,203.91,Y,1.02,10,184.22,N,0.56,11,296.72,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-06-06 16:00:15.60088,5.0,4.2,12,300.94,N,4,7,305.16,Y,1.12,10,180,Y,3.22,15,201.09,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-06-06 16:00:15.60088,3.75,0.43,5,281.25,N,3.61,15,203.91,N,1.12,10,182.81,N,0.95,11,296.72,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-06-06 16:00:15.60088,3.0,0.39,11,279.84,Y,0.39,4,270,Y,0.39,9,170.16,Y,1.21,15,202.5,N,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-06-06 16:00:15.60088,4.25,0.2,4,272.81,Y,2.49,15,192.66,N,1.41,10,178.59,Y,0,0,0,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-06-07 00:00:31.948257,3.5,0.36,5,285.47,N,3.02,15,199.69,N,0.43,10,286.88,N,1.21,10,178.59,Y,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-06-07 00:00:31.948257,3.5,1.12,10,182.81,Y,3.31,15,199.69,N,0.26,10,284.06,N,0.23,6,285.47,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-06-07 00:00:31.948257,3.75,0.56,11,296.72,Y,3.44,15,203.91,Y,1.02,10,184.22,N,0.49,5,282.66,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-06-07 00:00:31.948257,5.0,4,7,305.16,Y,4.2,12,300.94,N,3.22,15,201.09,N,1.12,10,180,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-06-07 00:00:31.948257,3.75,0.43,5,281.25,N,3.61,15,203.91,N,1.12,10,182.81,N,0.95,11,296.72,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-06-07 00:00:31.948257,3.0,0,0,0,N,0.39,4,270,Y,0.39,9,170.16,Y,1.21,15,202.5,N,0.39,11,279.84,Y,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-06-07 00:00:31.948257,4.25,0.2,4,272.81,Y,2.49,15,192.66,N,0,0,0,N,1.41,10,178.59,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-06-07 16:00:14.176235,3.5,2.82,5,272.81,N,1.57,5,254.53,Y,2.69,14,199.69,N,0,0,0,N,1.02,11,171.56,Y,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-06-07 16:00:14.176235,3.5,0.26,2,232.03,Y,3.08,14,198.28,N,2.76,5,261.56,N,0,0,0,N,0.26,14,150.47,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-06-07 16:00:14.176235,3.5,3.51,6,278.44,N,3.12,14,202.5,Y,0.56,11,296.72,Y,0.36,6,206.72,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-06-07 16:00:14.176235,3.75,3.41,11,299.53,N,3.81,5,302.34,N,0.79,10,177.19,Y,3.12,14,201.09,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-06-07 16:00:14.176235,3.5,3.67,6,282.66,N,3.25,14,202.5,N,0.49,6,216.56,N,0.79,11,298.13,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-06-07 16:00:14.176235,2.5,2.2,5,272.81,Y,0.49,10,167.34,N,1.12,14,202.5,N,0.3,11,279.84,Y,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-06-07 16:00:14.176235,3.75,1.61,6,272.81,Y,2.2,14,192.66,N,1.31,11,171.56,Y,0,0,0,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-06-08 00:00:23.250322,3.5,2.82,5,272.81,N,1.57,5,254.53,Y,2.69,14,199.69,N,1.02,11,171.56,Y,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-06-08 00:00:23.250322,3.5,2.76,5,261.56,N,3.08,14,198.28,N,0.26,2,232.03,Y,0,0,0,N,0.26,14,150.47,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-06-08 00:00:23.250322,3.5,3.51,6,278.44,N,3.12,14,202.5,Y,0.56,11,296.72,Y,0.36,6,206.72,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-06-08 00:00:23.250322,3.75,3.41,11,299.53,N,3.81,5,302.34,N,0.79,10,177.19,Y,3.12,14,201.09,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-06-08 00:00:23.250322,3.5,3.67,6,282.66,N,3.25,14,202.5,N,0.49,6,216.56,N,0.79,11,298.13,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-06-08 00:00:23.250322,2.5,2.2,5,272.81,Y,0.3,11,279.84,Y,1.12,14,202.5,N,0.49,10,167.34,N,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-06-08 00:00:23.250322,3.75,1.61,6,272.81,Y,2.2,14,192.66,N,1.31,11,171.56,Y,0,0,0,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-06-08 16:00:55.330854,3.5,5.71,6,275.63,N,0,0,0,N,1.84,15,201.09,N,0.39,22,199.69,N,0.49,11,160.31,Y,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-06-08 16:00:55.330854,3.5,5.15,6,265.78,N,2.1,15,199.69,N,0.26,12,150.47,N,0.36,22,201.09,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-06-08 16:00:55.330854,4.0,6.14,8,278.44,N,1.67,15,203.91,Y,1.51,12,202.5,Y,0.46,22,210.94,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-06-08 16:00:55.330854,3.5,7.91,8,303.75,Y,0,0,0,N,2.4,15,202.5,N,0.39,22,202.5,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-06-08 16:00:55.330854,4.0,6.36,8,279.84,Y,2.33,15,203.91,N,0.46,22,209.53,N,0.43,2,274.22,Y,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-06-08 16:00:55.330854,2.5,3.41,6,277.03,Y,1.8,9,270,Y,0.69,15,203.91,N,0.2,11,164.53,N,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-06-08 16:00:55.330854,3.5,3.41,8,274.22,Y,1.61,15,192.66,N,0.3,22,192.66,N,0.69,10,164.53,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-06-09 00:01:10.454448,3.5,5.71,6,275.63,N,1.84,15,201.09,N,0.39,22,199.69,N,0.49,11,160.31,Y,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-06-09 00:01:10.454448,3.5,5.15,6,265.78,N,2.1,15,199.69,N,0.36,22,201.09,N,0.26,12,150.47,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-06-09 00:01:10.454448,4.0,6.14,8,278.44,N,1.51,12,202.5,Y,1.67,15,203.91,Y,0.46,22,210.94,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-06-09 00:01:10.454448,3.5,7.91,8,303.75,Y,0,0,0,N,2.4,15,202.5,N,0,0,0,N,0.39,22,202.5,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-06-09 00:01:10.454448,4.0,6.36,8,279.84,Y,0,0,0,N,2.33,15,203.91,N,0.46,22,209.53,N,0.43,2,274.22,Y,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-06-09 00:01:10.454448,2.5,3.41,6,277.03,Y,1.8,9,270,Y,0.69,15,203.91,N,0,0,0,N,0.2,11,164.53,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-06-09 00:01:10.454448,3.5,3.41,8,274.22,Y,1.61,15,192.66,N,0.3,22,192.66,N,0.69,10,164.53,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-06-09 16:00:41.685337,3.5,1.28,5,250.31,Y,1.51,14,202.5,N,1.18,18,201.09,N,2.07,5,282.66,N,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-06-09 16:00:41.685337,3.5,2.07,5,265.78,N,1.18,18,201.09,N,1.67,14,201.09,N,0.85,8,282.66,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-06-09 16:00:41.685337,3.5,2.46,9,284.06,Y,2.89,5,285.47,Y,1.84,14,203.91,Y,1.38,18,208.13,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-06-09 16:00:41.685337,4.0,4.89,9,300.94,N,3.41,6,317.81,Y,1.8,14,203.91,N,1.21,18,201.09,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-06-09 16:00:41.685337,3.5,2.46,8,285.47,N,3.08,5,288.28,N,1.41,18,208.13,N,1.9,14,203.91,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-06-09 16:00:41.685337,3.0,1.9,6,274.22,Y,0.79,8,285.47,N,0.49,18,201.09,N,0.59,14,203.91,N,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-06-09 16:00:41.685337,4.25,1.61,5,274.22,Y,1.21,14,192.66,N,0.98,18,192.66,N,0.69,8,275.63,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-06-10 00:03:01.686457,3.5,1.28,5,250.31,Y,2.07,5,282.66,N,1.18,18,201.09,N,1.51,14,202.5,N,0,0,0,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-06-10 00:03:01.686457,3.5,2.07,5,265.78,N,1.67,14,201.09,N,1.18,18,201.09,N,0.85,8,282.66,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-06-10 00:03:01.686457,3.5,2.46,9,284.06,Y,2.89,5,285.47,Y,1.84,14,203.91,Y,1.38,18,208.13,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-06-10 00:03:01.686457,3.75,4.89,9,300.94,N,3.41,6,317.81,Y,0,0,0,N,1.8,14,203.91,N,1.21,18,201.09,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-06-10 00:03:01.686457,3.5,2.46,8,285.47,N,1.9,14,203.91,N,3.08,5,288.28,N,1.41,18,208.13,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-06-10 00:03:01.686457,3.0,1.9,6,274.22,Y,0.79,8,285.47,N,0.49,18,201.09,N,0.59,14,203.91,N,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-06-10 00:03:01.686457,4.25,1.61,5,274.22,Y,0.98,18,192.66,N,1.21,14,192.66,N,0.69,8,275.63,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-06-10 16:00:19.517996,3.5,0,0,0,N,1.44,14,202.5,N,1.77,16,198.28,N,0.49,10,161.72,Y,0.95,8,285.47,N,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-06-10 16:00:19.517996,3.5,0,0,0,N,1.8,16,198.28,N,1.74,14,199.69,N,0.62,8,284.06,N,0.33,4,261.56,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-06-10 16:00:19.517996,3.5,1.48,4,292.5,Y,1.54,8,285.47,Y,1.94,14,201.09,Y,1.84,16,203.91,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-06-10 16:00:19.517996,3.75,2.1,8,307.97,Y,3.71,5,306.56,Y,1.51,14,202.5,N,1.9,16,198.28,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-06-10 16:00:19.517996,3.5,1.31,4,299.53,N,1.74,8,285.47,N,1.9,16,206.72,N,2.03,14,201.09,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-06-10 16:00:19.517996,3.5,0.49,5,270,Y,0.69,8,282.66,N,0.69,16,199.69,N,0.49,14,205.31,N,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-06-10 16:00:19.517996,4.0,1.21,14,195.47,N,0.79,4,275.63,Y,1.51,16,188.44,Y,0.59,10,164.53,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-06-11 00:00:50.826999,3.5,1.44,14,202.5,N,1.77,16,198.28,N,0,0,0,N,0.95,8,285.47,N,0.49,10,161.72,Y,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-06-11 00:00:50.826999,3.5,1.74,14,199.69,N,1.8,16,198.28,N,0.62,8,284.06,N,0.33,4,261.56,N,0,0,0,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-06-11 00:00:50.826999,3.5,1.84,16,203.91,Y,1.54,8,285.47,Y,1.94,14,201.09,Y,1.48,4,292.5,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a7708805,Steamer Lane,2020-06-11 00:00:50.826999,3.5,2.1,8,307.97,Y,1.51,14,202.5,N,3.71,5,306.56,Y,0,0,0,N,1.9,16,198.28,N,0,0,0,N
5842041f4e65fad6a7708840,Sunset Cliffs,2020-06-11 00:00:50.826999,3.5,2.03,14,201.09,N,1.74,8,285.47,N,1.9,16,206.72,N,1.31,4,299.53,N,0,0,0,N,0,0,0,N
584204204e65fad6a77096b1,Ventura Point,2020-06-11 00:00:50.826999,3.5,0.49,5,270,Y,0.69,8,282.66,N,0.69,16,199.69,N,0.49,14,205.31,N,0,0,0,N,0,0,0,N
5977abb3b38c2300127471ec,HB Pier Southside,2020-06-11 00:00:50.826999,4.0,1.21,14,195.47,N,0.79,4,275.63,Y,1.51,16,188.44,Y,0.59,10,164.53,Y,0,0,0,N,0,0,0,N
5842041f4e65fad6a770893f,Leo Carillo,2020-06-11 16:00:20.428564,3.5,1.51,12,199.69,N,1.94,15,195.47,N,0,0,0,N,0.85,8,285.47,N,0.62,10,161.72,Y,0,0,0,N
584204214e65fad6a7709b9f,Malibu First Point,2020-06-11 16:00:20.428564,3.5,1.84,12,198.28,N,2.07,15,196.88,N,0,0,0,N,0.56,8,284.06,N,0.36,10,157.5,N,0,0,0,N
5842041f4e65fad6a770883c,Windansea,2020-06-11 16:00:20.428564,3.5,2.07,12,199.69,Y,1.97,15,202.5,Y,0.3,20,201.09,Y,1.08,8,286.88,Y,0,0,0,N,0,0,0,N
